,日付,番号,Unnamed: 2,線路,車種,Unnamed: 5,Unnamed: 6,始発駅,終着駅,会社,乗車駅,会社.1,到着駅,Unnamed: 13,発時,Unnamed: 15,着時,Unnamed: 17,時間,席别,会社.2,Unnamed: 21,Unnamed: 22,車両,会社.3,速度,station_name_x,lon_x_x,lat_x_x,company_name_r_x,station_name_y,lon_x_y,lat_x_y,company_name_r_y
310,2017.10.07,4515,私鉄,相鉄いずみ野線,各駅停車,,,横浜,湘南台,相鉄,二俣川,相鉄,湘南台,11.3,06:34:00,,06:50:00,,00:16:00,自由席,相模鉄道,,,8705,相模鉄道,42.37499999999994,二俣川,139.532207,35.463335,相鉄,湘南台,139.467031,35.396642,相鉄
311,2017.10.07,2538,私鉄,相鉄いずみ野線,快速,,,湘南台,横浜,相鉄,湘南台,相鉄,横浜,21.8,15:05:00,,15:35:00,4.0,00:30:00,自由席,相模鉄道,,,9213,相模鉄道,43.59999999999993,湘南台,139.467031,35.396642,相鉄,横浜,139.621768,35.46585200000001,相鉄
312,2017.10.07,1890E,ＪＲ,東海道線,普通,,,小田原,高崎,JR東日本,横浜,JR東日本,川崎,10.6,16:32:00,,16:40:00,,00:08:00,自由席,JR東日本,E231,,クハE231-8049,JR東日本,79.50000000000028,横浜,139.622704,35.466195,JR東日本,川崎,139.697485,35.531311,JR東日本
313,2017.10.07,1650E,ＪＲ,東海道線,普通,,,伊東,小金井,JR東日本,川崎,JR東日本,東京,18.2,22:01:00,,22:19:00,,00:18:00,自由席,JR東日本,E233,3000.0,モハE232-3828,JR東日本,60.666666666666345,川崎,139.697485,35.531311,JR東日本,東京,139.766103,35.681391,JR東日本
314,2017.10.08,T809F,地下鉄,名古屋地下鉄東山線,普通,,,高畑,藤が丘,名古屋市交通局,名古屋,名古屋市交通局,栄,2.4,08:21:00,,08:26:00,,00:05:00,自由席,名古屋市交通局,,,5356,名古屋市交通局,28.799999999999642,名古屋,136.883925,35.171252,名古屋市交通局,栄,136.908031,35.16999000000001,名古屋市交通局
315,2017.10.08,F953T,地下鉄,名古屋地下鉄東山線,普通,,,藤が丘,高畑,名古屋市交通局,栄,名古屋市交通局,名古屋,2.4,10:15:00,,10:20:00,,00:05:00,自由席,名古屋市交通局,,,5673,名古屋市交通局,28.799999999999642,栄,136.908031,35.16999000000001,名古屋市交通局,名古屋,136.883925,35.171252,名古屋市交通局
316,2017.10.08,5305G,ＪＲ,関西本線,快速,,,名古屋,亀山,JR東海,名古屋,JR東海,河原田,44.1,11:05:00,,11:49:00,,00:44:00,自由席,JR東海,313,,クハ312-1320,JR東海,60.13636363636374,名古屋,136.881637,35.170694,JR東海,河原田,136.598527,34.910684,JR東海
317,2017.10.08,119C,私鉄,伊勢鉄道,普通,,,四日市,津,伊勢鉄道,河原田,伊勢鉄道,鈴鹿サーキット稲生,9.1,11:52:00,,12:02:00,,00:10:00,自由席,伊勢鉄道,,,イセ101,伊勢鉄道,54.60000000000019,河原田,136.599031,34.910952,伊勢鉄道,鈴鹿サーキット稲生,136.555154,34.841053,伊勢鉄道
318,2017.10.08,9012D,ＪＲ,伊勢鉄道関西本線,特急,鈴鹿グランプリ,2.0,鈴鹿サーキット稲生,名古屋,伊勢鉄道,鈴鹿サーキット稲生,JR東海,名古屋,53.2,16:46:00,,17:44:00,,00:58:00,指定席,伊勢鉄道JR東海,キハ85,,キロハ84-2,伊勢鉄道JR東海,55.034482758620584,鈴鹿サーキット稲生,136.555154,34.841053,伊勢鉄道,名古屋,136.881637,35.170694,JR東海
319,2017.10.08,517H,私鉄,あおなみ線,普通,,,名古屋,金城ふ頭,名臨高,名古屋,名臨高,荒子川公園,8.2,18:12:00,,18:26:00,,00:14:00,自由席,名古屋臨海高速鉄道,,,1207,名古屋臨海高速鉄道,35.14285714285686,名古屋,136.882417,35.168733,名臨高,荒子川公園,136.861148,35.104569,名臨高
320,2017.10.08,444H,私鉄,あおなみ線,普通,,,金城ふ頭,名古屋,名臨高,荒子川公園,名臨高,名古屋,8.2,21:24:00,,21:38:00,,00:14:00,自由席,名古屋臨海高速鉄道,,,1605,名古屋臨海高速鉄道,35.14285714285686,荒子川公園,136.861148,35.104569,名臨高,名古屋,136.882417,35.168733,名臨高
321,2017.10.09,12A,ＪＲ,東海道新幹線,新幹線,のぞみ,12.0,博多,東海,JR東海,名古屋,JR東日本,品川,359.2,11:33:00,,13:06:00,,01:33:00,指定席,JR東海,N700A,5000.0,785-5601,JR東海,231.7419354838712,名古屋,136.881637,35.170694,JR東海,品川,139.738999,35.62876,JR東日本
322,2017.10.09,1181M,ＪＲ,上野東京ライン,普通,,,品川,土浦,JR東日本,品川,JR東日本,上野,10.4,13:17:00,,13:31:00,,00:14:00,自由席,JR東日本,E531,,クハE531-26,JR東日本,44.57142857142873,品川,139.738999,35.62876,JR東日本,上野,139.777043,35.71379,JR東日本
323,2017.10.09,B1321,地下鉄,東京メトロ銀座線,普通,,,渋谷,浅草,東京メトロ,上野,東京メトロ,浅草,2.2,13:35:00,2.0,13:40:00,2.0,00:05:00,自由席,東京地下鉄,,,1516,東京地下鉄,26.400000000000095,上野,139.777122,35.711482,東京メトロ,浅草,139.797592,35.710733,東京メトロ
324,2017.10.09,A1407,地下鉄,東京メトロ銀座線,普通,,,浅草,渋谷,東京メトロ,浅草,東京メトロ,末広町,3.3,14:59:00,2.0,15:08:00,2.0,00:09:00,自由席,東京地下鉄,,,1219,東京地下鉄,22.000000000000075,浅草,139.797592,35.710733,東京メトロ,末広町,139.771713,35.702972,東京メトロ
325,2017.10.09,1503G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,秋葉原,JR東日本,新橋,3.9,15:52:00,3.0,16:00:00,2.0,00:08:00,自由席,JR東日本,E235,,モハE234-3,JR東日本,29.250000000000103,秋葉原,139.773288,35.698619,JR東日本,新橋,139.758587,35.666195,JR東日本
326,2017.10.09,1889E,ＪＲ,東海道線,普通,,,籠原,平塚,JR東日本,新橋,JR東日本,川崎,16.3,16:10:00,,16:24:00,,00:14:00,自由席,JR東日本,E231,,サハE231-3030,JR東日本,69.8571428571439,新橋,139.758587,35.666195,JR東日本,川崎,139.697485,35.531311,JR東日本
327,2017.10.10,906B,ＪＲ,京浜東北線,快速,,,大船,南浦和,JR東日本,川崎,JR東日本,蒲田,3.8,10:15:00,,10:20:00,,00:05:00,自由席,JR東日本,E233,1000.0,モハE233-1469,JR東日本,45.59999999999943,川崎,139.697485,35.531311,JR東日本,蒲田,139.716032,35.562517,JR東日本
328,2017.10.10,948A,ＪＲ,京浜東北線,快速,,,磯子,大宮,JR東日本,蒲田,JR東日本,秋葉原,16.4,10:25:00,,10:49:00,,00:24:00,自由席,JR東日本,E233,1000.0,モハE233-1015,JR東日本,40.999999999999865,蒲田,139.716032,35.562517,JR東日本,秋葉原,139.773288,35.698619,JR東日本
329,2017.10.10,1303C,ＪＲ,中央・総武線,普通,,,千葉,三鷹,JR東日本,秋葉原,JR東日本,代々木,7.9,14:16:00,,14:31:00,,00:15:00,自由席,JR東日本,E231,500.0,モハE231-526,JR東日本,31.599999999999778,秋葉原,139.773288,35.698619,JR東日本,代々木,139.702042,35.683061,JR東日本
330,2017.10.10,1372G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,代々木,JR東日本,渋谷,2.7,14:36:00,,14:41:00,,00:05:00,自由席,JR東日本,E231,500.0,モハE231-605,JR東日本,32.39999999999908,代々木,139.702042,35.683061,JR東日本,渋谷,139.701238,35.658871,JR東日本
331,2017.10.10,1433G,ＪＲ,山手線,普通,,,大崎,外回り,JR東日本,渋谷,JR東日本,代々木,2.7,14:56:00,,15:00:00,,00:04:00,自由席,JR東日本,E231,500.0,クハE230-528,JR東日本,40.50000000000015,渋谷,139.701238,35.658871,JR東日本,代々木,139.702042,35.683061,JR東日本
332,2017.10.10,1409C,ＪＲ,中央・総武線,普通,,,津田沼,中野,JR東日本,代々木,JR東日本,新宿,0.7,14:59:00,6.0,15:01:00,5.0,00:02:00,自由席,JR東日本,209,500.0,サハ209-546,JR東日本,21.000000000000075,代々木,139.702042,35.683061,JR東日本,新宿,139.700464,35.689729,JR東日本
333,2017.10.10,1528B,ＪＲ,中央・総武線,普通,,,中野,千葉,JR東日本,新宿,JR東日本,代々木,0.7,15:13:00,,15:15:00,,00:02:00,自由席,JR東日本,E231,,サハE230-7,JR東日本,21.000000000000075,新宿,139.700464,35.689729,JR東日本,代々木,139.702042,35.683061,JR東日本
334,2017.10.10,1460G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,代々木,JR東日本,渋谷,2.7,15:18:00,,15:23:00,,00:05:00,自由席,JR東日本,E231,500.0,クハE230-525,JR東日本,32.40000000000115,代々木,139.702042,35.683061,JR東日本,渋谷,139.701238,35.658871,JR東日本
335,2017.10.10,1760G1860G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,渋谷,JR東日本,品川,7.2,18:38:00,2.0,18:50:00,1.0,00:12:00,自由席,JR東日本,E231,500.0,モハE231-575,JR東日本,36.00000000000013,渋谷,139.701238,35.658871,JR東日本,品川,139.738999,35.62876,JR東日本
336,2017.10.10,1807C,ＪＲ,京浜東北線,普通,,,南浦和,大船,JR東日本,品川,JR東日本,蒲田,7.6,18:57:00,,19:08:00,,00:11:00,自由席,JR東日本,E233,1000.0,モハE233-1208,JR東日本,41.4545454545456,品川,139.738999,35.62876,JR東日本,蒲田,139.716032,35.562517,JR東日本
337,2017.10.10,1835A,ＪＲ,京浜東北線,普通,,,南浦和,大船,JR東日本,蒲田,JR東日本,川崎,3.8,19:14:00,,19:18:00,,00:04:00,自由席,JR東日本,E233,1000.0,モハE232-1268,JR東日本,57.0000000000002,蒲田,139.716032,35.562517,JR東日本,川崎,139.697485,35.531311,JR東日本
338,2017.10.10,520M,ＪＲ,東海道線,普通,,,伊東,品川,JR東日本,川崎,JR東日本,品川,3.8,23:45:00,,23:55:00,,00:10:00,自由席,JR東日本,E231,,サハE231-1130,JR東日本,22.80000000000008,川崎,139.697485,35.531311,JR東日本,品川,139.738999,35.62876,JR東日本
339,2017.10.11,2418T,私鉄,京急空港線,エアポート急行,,,品川,羽田空港国内線ターミナル,京急,品川,京急,羽田空港国際線ターミナル,12.5,00:06:00,,00:25:00,,00:19:00,自由席,都営地下鉄,5300,,5309-5,京浜急行電鉄,39.47368421052631,品川,139.73809,35.628284,京急,羽田空港国際線ターミナル,139.768968,35.544676,京急
340,2017.11.17,205,モノレール,ゆいレール,普通,,,那覇空港,首里,沖縄都市モノレール,那覇空港,沖縄都市モノレール,旭橋,5.4,18:40:00,,18:50:00,,00:10:00,自由席,沖縄都市モノレール,,,1101,沖縄都市モノレール,32.40000000000012,那覇空港,127.652214,26.206515,沖縄都市モノレール,旭橋,127.675515,26.21191,沖縄都市モノレール
341,2017.11.18,43,モノレール,ゆいレール,普通,,,那覇空港,首里,沖縄都市モノレール,旭橋,沖縄都市モノレール,首里,7.5,09:46:00,,10:03:00,,00:17:00,自由席,沖縄都市モノレール,,,1216,沖縄都市モノレール,26.470588235294212,旭橋,127.675515,26.21191,沖縄都市モノレール,首里,127.725492,26.219191,沖縄都市モノレール
342,2017.11.18,96,モノレール,ゆいレール,普通,,,首里,那覇空港,沖縄都市モノレール,儀保,沖縄都市モノレール,牧志,4.2,13:13:00,,13:23:00,,00:10:00,自由席,沖縄都市モノレール,,,1103,沖縄都市モノレール,25.20000000000009,儀保,127.719039,26.224663,沖縄都市モノレール,牧志,127.69255,26.217248,沖縄都市モノレール
343,2017.11.18,134,モノレール,ゆいレール,普通,,,首里,那覇空港,沖縄都市モノレール,美栄橋,沖縄都市モノレール,旭橋,1.3,15:57:00,,16:00:00,,00:03:00,自由席,沖縄都市モノレール,,,1110,沖縄都市モノレール,26.000000000000096,美栄橋,127.684328,26.219245,沖縄都市モノレール,旭橋,127.675515,26.21191,沖縄都市モノレール
344,2017.11.20,140,モノレール,ゆいレール,普通,,,首里,那覇空港,沖縄都市モノレール,旭橋,沖縄都市モノレール,那覇空港,5.4,16:10:00,,16:21:00,,00:11:00,自由席,沖縄都市モノレール,,,1110,沖縄都市モノレール,29.454545454545563,旭橋,127.675515,26.21191,沖縄都市モノレール,那覇空港,127.652214,26.206515,沖縄都市モノレール
345,2017.12.18,1034M,ＪＲ,阪和線,特急,はるか,34.0,関西空港,京都,JR西日本,関西空港,JR西日本,新大阪,60.8,15:14:00,,16:05:00,,00:51:00,自由席,JR西日本,281,,サハ281-107,JR西日本,71.52941176470591,関西空港,135.243419,34.436,JR西日本,新大阪,135.501852,34.734136,JR西日本
346,2017.12.18,397,地下鉄,大阪市営地下鉄御堂筋線,普通,,,千里中央,なかもず,大阪メトロ,新大阪,大阪メトロ,なんば,7.6,17:31:00,,17:46:00,,00:15:00,自由席,大阪市営地下鉄,,,1417,大阪市営地下鉄,30.400000000000105,新大阪,135.498558,34.732919,大阪メトロ,なんば,135.500277,34.66631599999999,大阪メトロ
347,2017.12.18,558,地下鉄,大阪市営地下鉄御堂筋線,普通,,,なかもず,千里中央,大阪メトロ,なんば,大阪メトロ,新大阪,7.6,21:36:00,,21:51:00,,00:15:00,自由席,大阪市営地下鉄,,,1420,大阪市営地下鉄,30.399999999999782,なんば,135.500277,34.66631599999999,大阪メトロ,新大阪,135.498558,34.732919,大阪メトロ
348,2017.12.19,3438M,ＪＲ,東海道線,新快速,,,姫路,敦賀,JR西日本,新大阪,JR西日本,京都,39.0,10:20:00,,10:44:00,,00:24:00,自由席,JR西日本,223,,クハ222-2093,JR西日本,97.50000000000034,新大阪,135.501852,34.734136,JR西日本,京都,135.757748,34.985465,JR西日本
349,2017.12.19,3463M,ＪＲ,東海道線,新快速,,,近江塩津,姫路,JR西日本,京都,JR西日本,新大阪,39.0,13:45:00,,14:08:00,,00:23:00,自由席,JR西日本,223,,クモハ223-2057,JR西日本,101.73913043478227,京都,135.757748,34.985465,JR西日本,新大阪,135.501852,34.734136,JR西日本
350,2017.12.19,1721N,私鉄,京急空港線,エアポート急行,,,羽田空港国内線ターミナル,印旛日本医大,京急,羽田空港国内線ターミナル,京急,品川,14.5,17:32:00,,17:56:00,,00:24:00,自由席,京浜急行電鉄,,,9104,京浜急行電鉄,36.25000000000013,羽田空港国内線ターミナル,139.785962,35.549809,京急,品川,139.73809,35.628284,京急
351,2017.12.19,1898E,ＪＲ,東海道線,普通,,,平塚,籠原,JR東日本,品川,JR東日本,東京,6.8,18:06:00,,18:13:00,,00:07:00,自由席,JR東日本,E231,,モハE231-1581,JR東日本,58.28571428571582,品川,139.738999,35.62876,JR東日本,東京,139.766103,35.681391,JR東日本
352,2017.12.19,1700A,ＪＲ,京浜東北線,普通,,,大船,大宮,JR東日本,東京,JR東日本,秋葉原,2.0,18:20:00,,18:25:00,,00:05:00,自由席,JR東日本,E233,1000.0,モハE233-1081,JR東日本,23.999999999999318,東京,139.766103,35.681391,JR東日本,秋葉原,139.773288,35.698619,JR東日本
353,2017.12.19,1860G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,秋葉原,JR東日本,池袋,10.3,19:06:00,,19:27:00,,00:21:00,自由席,JR東日本,E235,,モハE235-39,JR東日本,29.428571428571534,秋葉原,139.773288,35.698619,JR東日本,池袋,139.711086,35.730256,JR東日本
354,2017.12.19,A2147,地下鉄,東京メトロ丸ノ内線,普通,,,池袋,荻窪,東京メトロ,池袋,東京メトロ,東京,8.7,21:30:00,,21:47:00,,00:17:00,自由席,東京メトロ,,,02-216,東京メトロ,30.705882352940993,池袋,139.711086,35.730256,東京メトロ,東京,139.764708,35.681753,東京メトロ
355,2017.12.192017.12.20,5031M4031M,ＪＲ,東海道線,寝台特急,サンライズ出雲,,東京,出雲市,JR東日本,東京,JR西日本,出雲市,953.6,22:00:00,,09:58:00,,11:58:00,A寝台,JR東日本JR東海JR西日本,285,,サロハネ285-1,JR東日本JR東海JR西日本,79.68802228412257,東京,139.766103,35.681391,JR東日本,出雲市,132.756518,35.360694,JR西日本
356,2017.12.20,132D,ＪＲ,山陰本線,普通,,,西出雲,米子,JR西日本,出雲市,JR西日本,松江,32.7,10:41:00,,11:24:00,,00:43:00,自由席,JR西日本,キハ47,,キハ47-167,JR西日本,45.627906976744185,出雲市,132.756518,35.360694,JR西日本,松江,133.063871,35.463947,JR西日本
357,2017.12.20,322,私鉄,一畑電鉄北松江線,普通,,,松江しんじ湖温泉,電鉄出雲市,ばたでん,松江しんじ湖温泉,ばたでん,川跡,29.0,14:16:00,,15:04:00,,00:48:00,自由席,一畑電鉄,,,2103,一畑電鉄,36.25000000000001,松江しんじ湖温泉,133.046039,35.46731,ばたでん,川跡,132.776411,35.395127,ばたでん
358,2017.12.20,323,私鉄,一畑電鉄北松江線,普通,,,電鉄出雲市,松江しんじ湖温泉,ばたでん,川跡,ばたでん,雲州平田,6.0,15:05:00,,15:16:00,,00:11:00,自由席,一畑電鉄,,,1001,一畑電鉄,32.72727272727237,川跡,132.776411,35.395127,ばたでん,雲州平田,132.823685,35.432312,ばたでん
359,2017.12.20,324,私鉄,一畑電鉄北松江線,普通,,,松江しんじ湖温泉,電鉄出雲市,ばたでん,雲州平田,ばたでん,川跡,6.0,15:38:00,,15:48:00,,00:10:00,自由席,一畑電鉄,,,7001,一畑電鉄,36.00000000000013,雲州平田,132.823685,35.432312,ばたでん,川跡,132.776411,35.395127,ばたでん
360,2017.12.20,26,私鉄,一畑電鉄大社線,普通,,,川跡,出雲大社前,ばたでん,川跡,ばたでん,出雲大社前,8.3,15:50:00,,16:01:00,,00:11:00,自由席,一畑電鉄,,,7003,一畑電鉄,45.272727272727444,川跡,132.776411,35.395127,ばたでん,出雲大社前,132.687531,35.393245,ばたでん
361,2017.12.20,27,私鉄,一畑電鉄大社線,普通,,,出雲大社前,川跡,ばたでん,出雲大社前,ばたでん,川跡,8.3,17:13:00,,17:24:00,,00:11:00,自由席,一畑電鉄,,,7003,一畑電鉄,45.272727272726776,出雲大社前,132.687531,35.393245,ばたでん,川跡,132.776411,35.395127,ばたでん
362,2017.12.20,328,私鉄,一畑電鉄北松江線,普通,,,松江しんじ湖温泉,電鉄出雲市,ばたでん,川跡,ばたでん,電鉄出雲市,4.9,17:27:00,,17:36:00,,00:09:00,自由席,一畑電鉄,,,1003,一畑電鉄,32.6666666666662,川跡,132.776411,35.395127,ばたでん,電鉄出雲市,132.75777,35.36113,ばたでん
363,2017.12.21,1010M,ＪＲ,山陰本線,特急,やくも,10.0,出雲市,岡山,JR西日本,出雲市,JR西日本,米子,61.6,08:31:00,,09:20:00,,00:49:00,自由席,JR西日本,381,,モハ380-577,JR西日本,75.42857142857146,出雲市,132.756518,35.360694,JR西日本,米子,133.33657,35.42327,JR西日本
364,2017.12.21,1641D,ＪＲ,境線,普通,,,米子,境港,JR西日本,米子,JR西日本,境港,17.9,09:44:00,,10:25:00,,00:41:00,自由席,JR西日本,キハ40,,キハ40-2115,JR西日本,26.1951219512195,米子,133.33657,35.42327,JR西日本,境港,133.222762,35.545002,JR西日本
365,2017.12.21,1644D,ＪＲ,境線,普通,,,境港,米子,JR西日本,境港,JR西日本,米子空港,5.2,10:34:00,,10:48:00,,00:14:00,自由席,JR西日本,キハ40,,キハ40-2094,JR西日本,22.28571428571424,境港,133.222762,35.545002,JR西日本,米子空港,133.247372,35.502321,JR西日本
366,2017.12.21,1329D1328DX,私鉄,京急空港線,エアポート急行,,,羽田空港国内線ターミナル,金沢文庫,京急,羽田空港国内線ターミナル,京急,京急川崎,10.3,13:23:00,,13:39:00,,00:16:00,自由席,京浜急行電鉄,,,1914,京浜急行電鉄,38.62500000000014,羽田空港国内線ターミナル,139.785962,35.549809,京急,京急川崎,139.700893,35.53285,京急
367,2017.12.21,1431F,ＪＲ,南武線,普通,,,川崎,立川,JR東日本,川崎,JR東日本,武蔵小杉,7.5,14:39:00,,14:51:00,,00:12:00,自由席,JR東日本,E233,8000.0,クハE232-8013,JR東日本,37.500000000000135,川崎,139.697485,35.531311,JR東日本,武蔵小杉,139.65963,35.57669,JR東日本
368,2017.12.21,4830Y,ＪＲ,湘南新宿ライン,特別快速,,,小田原,高崎,JR東日本,武蔵小杉,JR東日本,新宿,20.6,15:00:00,,15:18:00,,00:18:00,自由席,JR東日本,E231,,モハE231-1058,JR東日本,68.6666666666663,武蔵小杉,139.65963,35.57669,JR東日本,新宿,139.700464,35.689729,JR東日本
369,2017.12.21,1638T,ＪＲ,中央線快速,快速,,,豊田,東京,JR東日本,新宿,JR東日本,御茶ノ水,7.7,17:11:00,,17:24:00,,00:13:00,自由席,JR東日本,E233,,モハE232-248,JR東日本,35.53846153846167,新宿,139.700464,35.689729,JR東日本,御茶ノ水,139.764955,35.699605,JR東日本
370,2017.12.21,1807C,ＪＲ,京浜東北線,普通,,,南浦和,大船,JR東日本,秋葉原,JR東日本,東京,2.0,18:42:00,,18:46:00,,00:04:00,自由席,JR東日本,E233,,モハE232-1038,JR東日本,30.000000000000103,秋葉原,139.773288,35.698619,JR東日本,東京,139.766103,35.681391,JR東日本
371,2017.12.21,1929E,ＪＲ,東海道線,普通,,,高崎,小田原,JR東日本,東京,JR東日本,川崎,18.2,18:54:00,,19:13:00,,00:19:00,自由席,JR東日本,E231,,モハE230-3579,JR東日本,57.47368421052652,東京,139.766103,35.681391,JR東日本,川崎,139.697485,35.531311,JR東日本
372,2017.12.22,1856E,ＪＲ,東海道線,普通,,,平塚,籠原,JR東日本,川崎,JR東日本,品川,11.4,10:51:00,,10:59:00,,00:08:00,自由席,JR東日本,E231,,サハE231-1021,JR東日本,85.5000000000003,川崎,139.697485,35.531311,JR東日本,品川,139.738999,35.62876,JR東日本
373,2017.12.22,960S961F3961F,ＪＲ,横須賀線総武線成田線,普通快速,エアポート成田,,久里浜,成田空港（第１旅客ターミナル）,JR東日本,品川,JR東日本,成田空港（第１旅客ターミナル）,86.0,11:04:00,,12:43:00,,01:39:00,自由席,JR東日本,E217,,クハE216-2009,JR東日本,52.121212121212096,品川,139.738999,35.62876,JR東日本,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本
374,2018.03.19,1816,モノレール,東京モノレール羽田空港線,普通,,,羽田空港第２ビル,浜松町,東京モノレール,羽田空港国際線ビル,東京モノレール,浜松町,14.0,18:29:00,,18:47:00,,00:18:00,自由席,東京モノレール,,,1068,東京モノレール,46.66666666666642,羽田空港国際線ビル,139.768206,35.544169,東京モノレール,浜松町,139.756747,35.655666,東京モノレール
375,2018.03.19,1733G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,浜松町,JR東日本,品川,3.7,18:55:00,,19:00:00,3.0,00:05:00,自由席,JR東日本,E235,,モハE235-31,JR東日本,44.400000000001576,浜松町,139.757135,35.65539099999999,JR東日本,品川,139.738999,35.62876,JR東日本
376,2018.03.19,1593E,ＪＲ,東海道線,普通,,,上野,国府津,JR東日本,品川,JR東日本,川崎,11.4,19:12:00,,19:22:00,,00:10:00,グリーン車,JR東日本,E231,,サロE230-1060,JR東日本,68.39999999999915,品川,139.738999,35.62876,JR東日本,川崎,139.697485,35.531311,JR東日本
377,2018.03.20,1572E,ＪＲ,東海道線,普通,,,平塚,小金井,JR東日本,川崎,JR東日本,東京,18.2,10:00:00,,10:18:00,,00:18:00,自由席,JR東日本,E231,,サロE230-1001,JR東日本,60.66666666666661,川崎,139.697485,35.531311,JR東日本,東京,139.766103,35.681391,JR東日本
378,2018.03.20,928A,ＪＲ,山手線,普通,,,大船,大宮,JR東日本,東京,JR東日本,秋葉原,2.0,10:21:00,,10:25:00,,00:04:00,自由席,JR東日本,E233,,モハE232-1050,JR東日本,30.000000000000103,東京,139.766103,35.681391,JR東日本,秋葉原,139.773288,35.698619,JR東日本
379,2018.03.20,1161C,ＪＲ,中央・総武線,普通,,,津田沼,三鷹,JR東日本,秋葉原,JR東日本,御茶ノ水,0.9,12:31:00,,12:34:00,,00:03:00,自由席,JR東日本,E231,,モハE231-538,JR東日本,18.000000000000064,秋葉原,139.773288,35.698619,JR東日本,御茶ノ水,139.764955,35.699605,JR東日本
380,2018.03.20,1213H,ＪＲ,中央線快速,快速,,,東京,豊田,JR東日本,御茶ノ水,JR東日本,新宿,7.7,12:37:00,,12:46:00,,00:09:00,自由席,JR東日本,E233,,モハE232-249,JR東日本,51.33333333333351,御茶ノ水,139.764955,35.699605,JR東日本,新宿,139.700464,35.689729,JR東日本
381,2018.03.20,1231K,ＪＲ,埼京線,普通,,,新宿,大宮,JR東日本,新宿,JR東日本,池袋,4.8,12:57:00,,13:03:00,,00:06:00,自由席,JR東日本,E233,,クハE232-7017,JR東日本,47.99999999999889,新宿,139.700464,35.689729,JR東日本,池袋,139.711086,35.730256,JR東日本
382,2018.03.20,1529G,ＪＲ,山手線,普通,,,大崎,内回り,JR東日本,池袋,JR東日本,上野,8.7,16:06:00,,16:22:00,,00:16:00,自由席,JR東日本,E235,,サハE234-7,JR東日本,32.625000000000114,池袋,139.711086,35.730256,JR東日本,上野,139.777043,35.71379,JR東日本
383,2018.03.20,A1625,地下鉄,東京メトロ銀座線,普通,,,浅草,渋谷,東京メトロ,上野,東京メトロ,末広町,1.1,16:27:00,,16:30:00,,00:03:00,自由席,東京メトロ,,,1427,東京メトロ,22.00000000000008,上野,139.777122,35.711482,東京メトロ,末広町,139.771713,35.702972,東京メトロ
384,2018.03.20,1737C,ＪＲ,京浜東北線,普通,,,大宮,桜木町,JR東日本,秋葉原,JR東日本,東京,2.0,17:51:00,,17:55:00,,00:04:00,自由席,JR東日本,E233,1000.0,モハE232-1039,JR東日本,30.000000000000103,秋葉原,139.773288,35.698619,JR東日本,東京,139.766103,35.681391,JR東日本
385,2018.03.20,1583E,ＪＲ,東海道線,普通,,,小金井,熱海,JR東日本,東京,JR東日本,川崎,18.2,17:59:00,,18:18:00,,00:19:00,グリーン車,JR東日本,E231,,サロE230-1026,JR東日本,57.47368421052604,東京,139.766103,35.681391,JR東日本,川崎,139.697485,35.531311,JR東日本
386,2018.03.21,1526E,ＪＲ,東海道線,普通,,,小田原,小金井,JR東日本,川崎,JR東日本,東京,18.2,07:08:00,,07:28:00,,00:20:00,グリーン車,JR東日本,E231,,サロE231-1075,JR東日本,54.59999999999997,川崎,139.697485,35.531311,JR東日本,東京,139.766103,35.681391,JR東日本
387,2018.03.21,5B,ＪＲ,東北新幹線北海道新幹線,新幹線,はやぶさ,5.0,東京,新函館北斗,JR東日本,東京,JR北海道,新函館北斗,862.5,08:20:00,,12:22:00,,04:02:00,グリーン車,JR東日本,E5,,E515-25,JR東日本JR北海道,213.84297520661156,東京,139.766103,35.681391,JR東日本,新函館北斗,140.646525,41.9054,JR北海道
388,2018.03.21,11D,ＪＲ,函館本線,特急,スーパー北斗,11.0,函館,札幌,JR北海道,新函館北斗,JR北海道,東室蘭,171.6,12:34:00,,14:36:00,,02:02:00,グリーン車,JR北海道,キハ261,,キロ261-1112,JR北海道,84.3934426229509,新函館北斗,140.646525,41.9054,JR北海道,東室蘭,141.026411,42.349374,JR北海道
389,2018.03.21,4462D,ＪＲ,室蘭本線,普通,,,東室蘭,室蘭,JR北海道,東室蘭,JR北海道,母恋,5.9,14:59:00,,15:09:00,,00:10:00,自由席,JR北海道,キハ150,,キハ150-110,JR北海道,35.40000000000013,東室蘭,141.026411,42.349374,JR北海道,母恋,140.990018,42.317295,JR北海道
390,2018.03.21,4463D,ＪＲ,室蘭本線,普通,,,室蘭,東室蘭,JR北海道,室蘭,JR北海道,東室蘭,7.0,17:00:00,,17:13:00,,00:13:00,自由席,JR北海道,キハ40,,キハ40 1824,JR北海道,32.30769230769282,室蘭,140.97571,42.317864,JR北海道,東室蘭,141.026411,42.349374,JR北海道
