station_name_x,lon_x,lat_x,company_name_r_x,station_name_y,lon_y,lat_y,company_name_r_y,type,service,distance,seat
赤羽,139.720928,35.778026,JR東日本,秋葉原,139.773288,35.698619,JR東日本,ＪＲ,快速,11.2,自由席
秋葉原,139.773288,35.698619,JR東日本,水道橋,139.754312,35.702039,JR東日本,ＪＲ,普通,1.7,自由席
水道橋,139.754312,35.702039,JR東日本,御茶ノ水,139.764955,35.699605,JR東日本,ＪＲ,普通,0.8,自由席
御茶ノ水,139.764955,35.699605,JR東日本,東京,139.766103,35.681391,JR東日本,ＪＲ,快速,2.6,自由席
東京,139.766103,35.681391,JR東日本,錦糸町,139.814136,35.696802,JR東日本,ＪＲ,快速,4.8,自由席
錦糸町,139.814136,35.696802,JR東日本,秋葉原,139.773288,35.698619,JR東日本,ＪＲ,普通,3.4,自由席
秋葉原,139.773288,35.698619,JR東日本,代々木,139.702042,35.683061,JR東日本,ＪＲ,普通,7.9,自由席
代々木,139.702042,35.683061,JR東日本,渋谷,139.701238,35.658871,JR東日本,ＪＲ,普通,2.7,自由席
渋谷,139.702417,35.659545,東急,元町・中華街,139.650446,35.44243,横浜高速鉄道,私鉄,特急,28.3,自由席
元町・中華街,139.650446,35.44243,横浜高速鉄道,みなとみらい,139.632386,35.458028,横浜高速鉄道,私鉄,特急,2.4,自由席
みなとみらい,139.632386,35.458028,横浜高速鉄道,渋谷,139.702417,35.659545,東急,私鉄,急行,25.9,自由席
渋谷,139.701,35.659066,東京メトロ,新橋,139.758432,35.667434,東京メトロ,地下鉄,普通,6.3,自由席
新橋,139.759644,35.665503,ゆりかもめ,台場,139.771435,35.625908,ゆりかもめ,新交通,普通,7.8,自由席
台場,139.771435,35.625908,ゆりかもめ,新橋,139.759644,35.665503,ゆりかもめ,新交通,普通,7.8,自由席
新橋,139.758587,35.666195,JR東日本,池袋,139.711086,35.730256,JR東日本,ＪＲ,普通,14.2,自由席
池袋,139.711086,35.730256,JR東日本,新木場,139.827402,35.646172,東京臨海高速鉄道,ＪＲ,快速普通,25.6,自由席
新木場,139.826254,35.645832,東京メトロ,豊洲,139.79621,35.654908,東京メトロ,地下鉄,普通,3.2,自由席
豊洲,139.795414,35.653792,ゆりかもめ,台場,139.771435,35.625908,ゆりかもめ,新交通,普通,6.9,自由席
台場,139.771435,35.625908,ゆりかもめ,新橋,139.759644,35.665503,ゆりかもめ,新交通,普通,7.8,自由席
新橋,139.758587,35.666195,JR東日本,我孫子,140.010466,35.87279,JR東日本,ＪＲ,快速,39,自由席
我孫子,140.010466,35.87279,JR東日本,成田,140.313853,35.777796,JR東日本,ＪＲ,普通,32.9,自由席
京成成田,140.315473,35.776308,京成,東成田,140.387225,35.770091,京成,私鉄,快速,7.1,自由席
東成田,140.387225,35.770091,芝山鉄道,芝山千代田,140.399215,35.754248,芝山鉄道,私鉄,普通,2.2,自由席
芝山千代田,140.399215,35.754248,芝山鉄道,東成田,140.387225,35.770091,芝山鉄道,私鉄,普通,2.2,自由席
空港第２ビル（第２旅客ターミナル）,140.387871,35.773327,JR東日本,新宿,139.700464,35.689729,JR東日本,ＪＲ,特急,95.6,指定席
新宿,139.700464,35.689729,JR東日本,四ツ谷,139.730644,35.686041,JR東日本,ＪＲ,青梅特快,3.7,自由席
四ツ谷,139.730644,35.686041,JR東日本,吉祥寺,139.579765,35.703119,JR東日本,ＪＲ,快速,15.9,自由席
吉祥寺,139.579765,35.703119,JR東日本,三鷹,139.560325,35.702683,JR東日本,ＪＲ,普通,1.6,自由席
三鷹,139.560325,35.702683,JR東日本,立川,139.413704,35.698202,JR東日本,ＪＲ,快速,13.4,自由席
立川,139.413704,35.698202,JR東日本,八王子,139.338998,35.655555,JR東日本,ＪＲ,中央特快,9.9,自由席
八王子,139.338998,35.655555,JR東日本,立川,139.413704,35.698202,JR東日本,ＪＲ,特急,9.9,自由席
立川,139.413704,35.698202,JR東日本,八王子,139.338998,35.655555,JR東日本,ＪＲ,特急,9.9,自由席
八王子,139.338998,35.655555,JR東日本,大月,138.942729,35.613222,JR東日本,ＪＲ,特急,40.4,指定席
大月,138.942248,35.612938,富士急,河口湖,138.768852,35.498231,富士急,私鉄,特急,26.6,自由席
河口湖,138.768852,35.498231,富士急,下吉田,138.80366,35.497909,富士急,私鉄,普通,5.5,自由席
下吉田,138.80366,35.497909,富士急,河口湖,138.768852,35.498231,富士急,私鉄,普通,5.5,自由席
河口湖,138.768852,35.498231,富士急,大月,138.942248,35.612938,富士急,私鉄,快速,26.6,自由席
大月,138.942729,35.613222,JR東日本,甲府,138.569015,35.667054,JR東日本,ＪＲ,特急,46.3,指定席
甲府,138.569015,35.667054,JR東日本,静岡,138.388579,34.971629,JR東海,ＪＲ,特急,122.4,指定席
静岡,138.388579,34.971629,JR東海,新大阪,135.501852,34.734136,JR西日本,ＪＲ,新幹線,372.4,指定席
新大阪,135.501852,34.734136,JR西日本,福知山,135.118564,35.296143,JR西日本,ＪＲ,特急,118,指定席
福知山,135.117996,35.296931,丹鉄,天橋立,135.182456,35.557729,丹鉄,私鉄,特急,34.8,自由席
天橋立,135.182456,35.557729,丹鉄,福知山,135.117996,35.296931,丹鉄,私鉄,特急,34.8,自由席
福知山,135.118564,35.296143,JR西日本,二条,135.741701,35.010978,JR西日本,ＪＲ,特急,84.3,自由席
二条,135.741701,35.010978,JR西日本,嵯峨嵐山,135.68127,35.018698,JR西日本,ＪＲ,普通,6.1,自由席
トロッコ嵐山,135.670252,35.017162,嵯峨野トロッコ,トロッコ亀岡,135.606751,35.01314,嵯峨野トロッコ,私鉄,嵯峨野,6.3,立席
トロッコ亀岡,135.606751,35.01314,嵯峨野トロッコ,トロッコ嵯峨,135.680704,35.018656,嵯峨野トロッコ,私鉄,嵯峨野,7.3,指定席
嵯峨嵐山,135.68127,35.018698,JR西日本,二条,135.741701,35.010978,JR西日本,ＪＲ,普通,6.1,自由席
二条,135.741668,35.012028,京都市交通局,京都市役所前,135.768829,35.011003,京都市交通局,地下鉄,普通,2.5,自由席
三条,135.772274,35.009114,京阪,東福寺,135.769998,34.981351,京阪,私鉄,準急,3.2,自由席
東福寺,135.769778,34.981371,JR西日本,宇治,135.800629,34.890437,JR西日本,ＪＲ,みやこ路快速,13.8,自由席
宇治,135.800629,34.890437,JR西日本,奈良,135.818935,34.680482,JR西日本,ＪＲ,みやこ路快速,26.8,自由席
西ノ京,135.783186,34.670652,近鉄,京都,135.756442,34.984726,近鉄,私鉄,普通,37.4,自由席
京都,135.757748,34.985465,JR西日本,二条,135.741701,35.010978,JR西日本,ＪＲ,快速,4.2,自由席
二条,135.741668,35.012028,京都市交通局,三条京阪,135.773773,35.009278,京都市交通局,地下鉄,普通,3,自由席
三条,135.772274,35.009114,京阪,淀屋橋,135.501648,34.692456,京阪,私鉄,特急,49.3,自由席
淀屋橋,135.500972,34.692289,大阪メトロ,本町,135.498982,34.681936,大阪メトロ,地下鉄,普通,0.9,自由席
本町,135.498982,34.681936,大阪メトロ,なんば,135.500277,34.666316,大阪メトロ,地下鉄,普通,1.9,自由席
なんば,135.500277,34.666316,大阪メトロ,天王寺,135.51374,34.646554,大阪メトロ,地下鉄,普通,3.4,自由席
天王寺,135.514124,34.647243,JR西日本,新大阪,135.501852,34.734136,JR西日本,ＪＲ,特急,14.8,指定席
新大阪,135.498558,34.732919,大阪メトロ,本町,135.498982,34.681936,大阪メトロ,地下鉄,普通,5.7,自由席
本町,135.498982,34.681936,大阪メトロ,新大阪,135.498558,34.732919,大阪メトロ,地下鉄,普通,5.7,自由席
新大阪,135.501852,34.734136,JR西日本,東京,139.766103,35.681391,JR東日本,ＪＲ,新幹線,552.6,指定席
東京,139.766103,35.681391,JR東日本,新宿,139.700464,35.689729,JR東日本,ＪＲ,快速,10.3,自由席
新宿,139.700464,35.689729,JR東日本,吉祥寺,139.579765,35.703119,JR東日本,ＪＲ,快速,12.2,自由席
吉祥寺,139.579765,35.703119,JR東日本,新宿,139.700464,35.689729,JR東日本,ＪＲ,普通,12.2,自由席
都庁前,139.69257,35.690551,東京都交通局,新宿,139.698812,35.68869,東京都交通局,地下鉄,普通,0.8,自由席
新宿,139.700464,35.689729,JR東日本,蘇我,140.130767,35.582065,JR東日本,ＪＲ,特急,50.2,指定席
蘇我,140.130767,35.582065,JR東日本,東京,139.766103,35.681391,JR東日本,ＪＲ,特急,43,指定席
東京,139.766103,35.681391,JR東日本,新宿,139.700464,35.689729,JR東日本,ＪＲ,快速,10.3,自由席
都庁前,139.69257,35.690551,東京都交通局,新宿西口,139.699155,35.693315,東京都交通局,地下鉄,普通,0.8,自由席
新宿,139.700464,35.689729,JR東日本,池袋,139.711086,35.730256,JR東日本,ＪＲ,普通,4.8,自由席
池袋,139.711086,35.730256,JR東日本,新宿,139.700464,35.689729,JR東日本,ＪＲ,快速,4.8,自由席
新宿,139.698812,35.68869,東京都交通局,都庁前,139.69257,35.690551,東京都交通局,地下鉄,普通,0.8,自由席
都庁前,139.69257,35.690551,東京都交通局,汐留,139.760642,35.663703,東京都交通局,地下鉄,普通,9.5,自由席
新橋,139.758432,35.667434,東京メトロ,末広町,139.771713,35.702972,東京メトロ,地下鉄,普通,4.7,自由席
岩本町,139.775866,35.695534,東京都交通局,森下,139.797042,35.68796,東京都交通局,地下鉄,各駅停車,2.2,自由席
森下,139.797042,35.68796,東京都交通局,汐留,139.760642,35.663703,東京都交通局,地下鉄,普通,6.4,自由席
新橋,139.758587,35.666195,JR東日本,川崎,139.697485,35.531311,JR東日本,ＪＲ,普通,16.3,自由席
川崎,139.697485,35.531311,JR東日本,新橋,139.758587,35.666195,JR東日本,ＪＲ,普通,16.3,自由席
新橋,139.758587,35.666195,JR東日本,秋葉原,139.773288,35.698619,JR東日本,ＪＲ,普通,3.9,自由席
秋葉原,139.773288,35.698619,JR東日本,東京,139.766103,35.681391,JR東日本,ＪＲ,普通,2,自由席
東京,139.766103,35.681391,JR東日本,新橋,139.758587,35.666195,JR東日本,ＪＲ,普通,1.9,自由席
新橋,139.758587,35.666195,JR東日本,渋谷,139.701238,35.658871,JR東日本,ＪＲ,普通,12.1,自由席
渋谷,139.701238,35.658871,JR東日本,大塚,139.728584,35.731412,JR東日本,ＪＲ,普通,10,自由席
大塚,139.728584,35.731412,JR東日本,御徒町,139.774727,35.707282,JR東日本,ＪＲ,普通,7,自由席
御徒町,139.774727,35.707282,JR東日本,新橋,139.758587,35.666195,JR東日本,ＪＲ,普通,4.9,自由席
浜松町,139.756747,35.655666,東京モノレール,羽田空港国際線ビル,139.768206,35.544169,東京モノレール,モノレール,空港快速,14,自由席
成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,東京,139.766103,35.681391,JR東日本,ＪＲ,特急,79.2,指定席
東京,139.766103,35.681391,JR東日本,吉祥寺,139.579765,35.703119,JR東日本,ＪＲ,快速,22.5,自由席
吉祥寺,139.579765,35.703119,JR東日本,新宿,139.700464,35.689729,JR東日本,ＪＲ,快速,12.2,自由席
新宿,139.700464,35.689729,JR東日本,吉祥寺,139.579765,35.703119,JR東日本,ＪＲ,普通,12.2,自由席
吉祥寺,139.580306,35.702291,京王,渋谷,139.700872,35.6587,京王,私鉄,急行,12.7,自由席
渋谷,139.702417,35.659545,東急,日吉,139.646944,35.5539,東急,私鉄,急行,13.6,自由席
日吉,139.646944,35.5539,東急,武蔵小杉,139.659652,35.575752,東急,私鉄,急行,2.8,自由席
武蔵小杉,139.65963,35.57669,JR東日本,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,ＪＲ,特急,96,指定席
中部国際空港,136.816382,34.859262,名鉄,金山,136.9013,35.142871,名鉄,私鉄,特急,35.7,自由席
金山,136.900517,35.142928,JR東海,名古屋,136.881637,35.170694,JR東海,ＪＲ,特別快速,3.3,自由席
名古屋,136.881637,35.170694,JR東海,伊勢市,136.709661,34.49126,JR東海,ＪＲ,快速,108.4,自由席
鳥羽,136.84279,34.486516,JR東海,名古屋,136.881637,35.170694,JR東海,ＪＲ,快速,122.5,自由席
名古屋,136.881637,35.170694,JR東海,金山,136.900517,35.142928,JR東海,ＪＲ,普通,3.3,自由席
金山,136.901611,35.14352,名古屋市交通局,伝馬町,136.91038,35.120735,名古屋市交通局,地下鉄,普通,3,自由席
熱田,136.910502,35.130028,JR東海,金山,136.900517,35.142928,JR東海,ＪＲ,普通,1.9,自由席
金山,136.900517,35.142928,JR東海,名古屋,136.881637,35.170694,JR東海,ＪＲ,区間快速,3.3,自由席
名古屋,136.882417,35.168733,名臨高,金城ふ頭,136.849009,35.048775,名臨高,私鉄,普通,15.2,自由席
金城ふ頭,136.849009,35.048775,名臨高,名古屋,136.882417,35.168733,名臨高,私鉄,普通,15.2,自由席
名古屋,136.881637,35.170694,JR東海,金山,136.900517,35.142928,JR東海,ＪＲ,快速,3.3,自由席
金山,136.9013,35.142871,名鉄,中部国際空港,136.816382,34.859262,名鉄,私鉄,特急,35.7,指定席
成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,東京,139.766103,35.681391,JR東日本,ＪＲ,特急,79.2,指定席
東京,139.766103,35.681391,JR東日本,水戸,140.47676,36.370911,JR東日本,ＪＲ,特急,121.1,指定席
水戸,140.47676,36.370911,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,特急,127.9,指定席
品川,139.738999,35.62876,JR東日本,渋谷,139.701238,35.658871,JR東日本,ＪＲ,普通,7.2,自由席
渋谷,139.701238,35.658871,JR東日本,原宿,139.702592,35.670646,JR東日本,ＪＲ,普通,1.2,自由席
原宿,139.702592,35.670646,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,普通,8.4,自由席
品川,139.738999,35.62876,JR東日本,東京,139.766103,35.681391,JR東日本,ＪＲ,普通,6.8,自由席
東京,139.766103,35.681391,JR東日本,大宮,139.62405,35.906439,JR東日本,ＪＲ,新幹線,30.3,指定席
大宮,139.62405,35.906439,JR東日本,東京,139.766103,35.681391,JR東日本,ＪＲ,新幹線,30.3,指定席
東京,139.766103,35.681391,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,普通,6.8,自由席
品川,139.738999,35.62876,JR東日本,河津,138.996179,34.747711,伊豆急,ＪＲ,特急,150,指定席
河津,138.996179,34.747711,伊豆急,熱海,139.077679,35.103573,JR東日本,ＪＲ,特急,52.2,指定席
熱海,139.077679,35.103573,JR東日本,三島,138.911133,35.126253,JR東海,ＪＲ,普通,16.1,自由席
三島,138.911133,35.126253,JR東海,静岡,138.388579,34.971629,JR東海,ＪＲ,新幹線,59.5,自由席
静岡,138.388579,34.971629,JR東海,金谷,138.125578,34.819049,JR東海,ＪＲ,普通,32.7,自由席
金谷,138.12605,34.819568,大鐵,新金谷,138.137645,34.825737,大鐵,私鉄,普通,2.3,自由席
新金谷,138.137645,34.825737,大鐵,家山,138.077764,34.940071,大鐵,私鉄,SL急行,14.8,指定席
家山,138.077764,34.940071,大鐵,金谷,138.12605,34.819568,大鐵,私鉄,普通,17.1,自由席
金谷,138.125578,34.819049,JR東海,島田,138.173436,34.830159,JR東海,ＪＲ,普通,5.1,自由席
根府川,139.138504,35.202455,JR東日本,小田原,139.155772,35.256225,JR東日本,ＪＲ,普通,6.5,自由席
小田原,139.155772,35.256225,JR東日本,根府川,139.138504,35.202455,JR東日本,ＪＲ,普通,6.5,自由席
新千歳空港,141.680823,42.787546,JR北海道,南千歳,141.675388,42.80804,JR北海道,ＪＲ,快速,2.6,自由席
南千歳,141.675388,42.80804,JR北海道,新千歳空港,141.680823,42.787546,JR北海道,ＪＲ,快速,2.6,自由席
夕張,141.967472,43.050926,JR北海道,新夕張,142.03657,42.936611,JR北海道,ＪＲ,普通,16.1,自由席
新夕張,142.03657,42.936611,JR北海道,南千歳,141.675388,42.80804,JR北海道,ＪＲ,特急,43,自由席
南千歳,141.675388,42.80804,JR北海道,新千歳空港,141.680823,42.787546,JR北海道,ＪＲ,快速,2.6,自由席
関西空港,135.243601,34.435848,南海,難波,135.501949,34.66357,南海,私鉄,特急,42.8,指定席
日本橋,135.506635,34.667146,大阪メトロ,北浜,135.506634,34.691588,大阪メトロ,地下鉄,普通,2.8,自由席
北浜,135.50683,34.691799,京阪,丹波橋,135.765457,34.938879,京阪,私鉄,特急,40.8,自由席
丹波橋,135.765457,34.938879,京阪,東福寺,135.769998,34.981351,京阪,私鉄,準急,4.8,自由席
東福寺,135.769778,34.981371,JR西日本,京都,135.757748,34.985465,JR西日本,ＪＲ,普通,1.1,自由席
京都,135.757748,34.985465,JR西日本,新大阪,135.501852,34.734136,JR西日本,ＪＲ,新幹線,39,自由席
新大阪,135.501852,34.734136,JR西日本,久宝寺,135.583988,34.622558,JR西日本,ＪＲ,普通,20.2,自由席
久宝寺,135.583988,34.622558,JR西日本,ＪＲ難波,135.495265,34.666438,JR西日本,ＪＲ,普通,10.6,自由席
難波,135.501949,34.66357,南海,和歌山市,135.166538,34.236925,南海,私鉄,急行,64.2,自由席
和歌山市,135.166538,34.236925,南海,和歌山港,135.146488,34.217321,南海,私鉄,普通,2.8,自由席
徳島,134.551391,34.074572,JR四国,阿波池田,133.804669,34.026891,JR四国,ＪＲ,特急,74,自由席
阿波池田,133.804669,34.026891,JR四国,宇多津,133.813686,34.306271,JR四国,ＪＲ,特急,50.7,自由席
宇多津,133.813686,34.306271,JR四国,坂出,133.856819,34.313189,JR四国,ＪＲ,快速,4.6,自由席
坂出,133.856819,34.313189,JR四国,宇多津,133.813686,34.306271,JR四国,ＪＲ,快速,4.6,自由席
宇多津,133.813686,34.306271,JR四国,高知,133.543522,33.566758,JR四国,ＪＲ,特急,133.4,自由席
高知駅前,133.543606,33.56653,土佐電,はりまや橋,133.542852,33.559617,土佐電,路面電車,普通,0.8,自由席
はりまや橋,133.542852,33.559617,土佐電,桟橋通五丁目,133.552938,33.540286,土佐電,路面電車,普通,2.4,自由席
桟橋通五丁目,133.552938,33.540286,土佐電,はりまや橋,133.542852,33.559617,土佐電,路面電車,普通,2.4,自由席
はりまや橋,133.542852,33.559617,土佐電,高知駅前,133.543606,33.56653,土佐電,路面電車,普通,0.8,自由席
高知,133.543522,33.566758,JR四国,窪川,133.137285,33.212656,JR四国,ＪＲ,快速,72.1,指定席
窪川,133.137285,33.212656,JR四国,宇和島,132.56746,33.225774,JR四国,ＪＲ,普通,82.2,自由席
宇和島,132.56746,33.225774,JR四国,松山,132.751149,33.839954,JR四国,ＪＲ,特急,96.9,自由席
松山駅前,132.752326,33.840765,伊予鉄,古町,132.754998,33.846978,伊予鉄,路面電車,普通,0.8,自由席
古町,132.754998,33.846978,伊予鉄,松山市,132.762281,33.835656,伊予鉄,私鉄,普通,1.8,自由席
松山市駅前,132.762587,33.836148,伊予鉄,松山駅前,132.752326,33.840765,伊予鉄,路面電車,普通,1.3,自由席
松山駅前,132.752326,33.840765,伊予鉄,古町,132.754998,33.846978,伊予鉄,路面電車,普通,0.8,自由席
古町,132.754998,33.846978,伊予鉄,大街道,132.769861,33.841103,伊予鉄,路面電車,普通,2.7,自由席
大街道,132.769861,33.841103,伊予鉄,松山駅前,132.752326,33.840765,伊予鉄,路面電車,普通,4.6,自由席
松山,132.751149,33.839954,JR四国,伊予西条,133.188275,33.912584,JR四国,ＪＲ,特急,80.1,指定席
伊予西条,133.188275,33.912584,JR四国,児島,133.807729,34.462817,JR西日本,ＪＲ,特急,106.5,指定席
児島,133.807729,34.462817,JR西日本,高松,134.046821,34.350754,JR四国,ＪＲ,快速,44,自由席
高松,134.046821,34.350754,JR四国,志度,134.173144,34.321508,JR四国,ＪＲ,特急,16.3,自由席
琴電志度,134.172528,34.32246,琴電,瓦町,134.052529,34.338827,琴電,私鉄,普通,12.5,自由席
瓦町,134.052529,34.338827,琴電,高松築港,134.049507,34.35079,琴電,私鉄,普通,1.7,自由席
高松,134.046821,34.350754,JR四国,池谷,134.529097,34.152783,JR四国,ＪＲ,特急,64.2,自由席
池谷,134.529097,34.152783,JR四国,鳴門,134.608355,34.179131,JR四国,ＪＲ,普通,8.5,自由席
鳴門,134.608355,34.179131,JR四国,徳島,134.551391,34.074572,JR四国,ＪＲ,普通,18.8,自由席
徳島,134.551391,34.074572,JR四国,高松,134.046821,34.350754,JR四国,ＪＲ,特急,74.5,自由席
高松,134.046821,34.350754,JR四国,坂出,133.856819,34.313189,JR四国,ＪＲ,快速,21.3,自由席
坂出,133.856819,34.313189,JR四国,丸亀,133.793887,34.292414,JR四国,ＪＲ,普通,7.1,自由席
丸亀,133.793887,34.292414,JR四国,宇多津,133.813686,34.306271,JR四国,ＪＲ,特急,2.6,自由席
宇多津,133.813686,34.306271,JR四国,高松,134.046821,34.350754,JR四国,ＪＲ,特急,25.9,自由席
高松,134.046821,34.350754,JR四国,徳島,134.551391,34.074572,JR四国,ＪＲ,特急,74.5,自由席
徳島,134.551391,34.074572,JR四国,南小松島,134.586994,34.005634,JR四国,ＪＲ,特急,10.9,指定席
南小松島,134.586994,34.005634,JR四国,徳島,134.551391,34.074572,JR四国,ＪＲ,普通,10.9,自由席
羽田空港国内線ターミナル,139.785962,35.549809,京急,横浜,139.623055,35.466066,京急,私鉄,エアポート急行,20.7,自由席
横浜,139.622299,35.466372,東急,日吉,139.646944,35.5539,東急,私鉄,急行,10.6,自由席
日吉,139.646944,35.5539,東急,武蔵小杉,139.659652,35.575752,東急,私鉄,急行,2.8,自由席
武蔵小杉,139.659652,35.575752,東急,中目黒,139.698621,35.643854,東急,私鉄,急行,8.6,自由席
中目黒,139.698621,35.643854,東京メトロ,秋葉原,139.775459,35.698162,東京メトロ,地下鉄,普通,13.5,自由席
秋葉原,139.773288,35.698619,JR東日本,御茶ノ水,139.764955,35.699605,JR東日本,ＪＲ,普通,0.9,自由席
御茶ノ水,139.764955,35.699605,JR東日本,三鷹,139.560325,35.702683,JR東日本,ＪＲ,中央特快,21.5,自由席
三鷹,139.560325,35.702683,JR東日本,新宿,139.700464,35.689729,JR東日本,ＪＲ,快速,13.8,自由席
新宿,139.700464,35.689729,JR東日本,武蔵小杉,139.65963,35.57669,JR東日本,ＪＲ,快速,20.6,自由席
武蔵小杉,139.659652,35.575752,東急,日吉,139.646944,35.5539,東急,私鉄,各駅停車,2.8,自由席
日吉,139.646944,35.5539,東急,武蔵小杉,139.659652,35.575752,東急,私鉄,各駅停車,2.8,自由席
武蔵小杉,139.65963,35.57669,JR東日本,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,ＪＲ,特急,96,指定席
品川,139.738999,35.62876,JR東日本,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,ＪＲ,特急,86,指定席
羽田空港国内線ターミナル,139.785962,35.549809,京急,品川,139.73809,35.628284,京急,私鉄,快特,14.5,自由席
新整備場,139.786777,35.542773,東京モノレール,羽田空港第１ビル,139.784653,35.549163,東京モノレール,モノレール,普通,0.8,自由席
羽田空港国際線ビル,139.768206,35.544169,東京モノレール,新整備場,139.786777,35.542773,東京モノレール,モノレール,普通,2.2,自由席
浜松町,139.756747,35.655666,東京モノレール,羽田空港国際線ビル,139.768206,35.544169,東京モノレール,モノレール,空港快速,14,自由席
上野,139.777043,35.71379,JR東日本,浜松町,139.757135,35.655391,JR東日本,ＪＲ,普通,6.7,自由席
池袋,139.711086,35.730256,JR東日本,上野,139.777043,35.71379,JR東日本,ＪＲ,普通,8.7,自由席
品川,139.738999,35.62876,JR東日本,池袋,139.711086,35.730256,JR東日本,ＪＲ,普通,15.4,自由席
秋葉原,139.773288,35.698619,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,普通,8.8,自由席
品川,139.738999,35.62876,JR東日本,秋葉原,139.773288,35.698619,JR東日本,ＪＲ,普通,8.8,自由席
新横浜,139.617348,35.506824,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,新幹線,22,自由席
品川,139.738999,35.62876,JR東日本,新横浜,139.617348,35.506824,JR東日本,ＪＲ,新幹線,22,自由席
秋葉原,139.773288,35.698619,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,快速,8.8,自由席
品川,139.738999,35.62876,JR東日本,秋葉原,139.773288,35.698619,JR東日本,ＪＲ,快速,8.8,自由席
成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,特急,86,指定席
品川,139.738999,35.62876,JR東日本,成田空港（第１旅客ターミナル）,140.384644,35.763983,JR東日本,ＪＲ,特急,86,指定席
秋葉原,139.773288,35.698619,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,普通,8.8,自由席
上野,139.777043,35.71379,JR東日本,秋葉原,139.773288,35.698619,JR東日本,ＪＲ,普通,1.6,自由席
秋葉原,139.773288,35.698619,JR東日本,上野,139.777043,35.71379,JR東日本,ＪＲ,普通,1.6,自由席
品川,139.738999,35.62876,JR東日本,秋葉原,139.773288,35.698619,JR東日本,ＪＲ,普通,8.8,自由席
有楽町,139.763806,35.675441,JR東日本,品川,139.738999,35.62876,JR東日本,ＪＲ,普通,6,自由席
築地,139.772603,35.668115,東京メトロ,日比谷,139.76017,35.67459,東京メトロ,地下鉄,普通,1.4,自由席
銀座,139.763965,35.671989,東京メトロ,築地,139.772603,35.668115,東京メトロ,地下鉄,普通,1,自由席
新橋,139.758432,35.667434,東京メトロ,銀座,139.763965,35.671989,東京メトロ,地下鉄,普通,0.9,自由席
品川,139.738999,35.62876,JR東日本,新橋,139.758587,35.666195,JR東日本,ＪＲ,普通,4.9,自由席
京都,135.757748,34.985465,JR西日本,品川,139.738999,35.62876,JR東日本,ＪＲ,新幹線,506.8,指定席
京都市役所前,135.768829,35.011003,京都市交通局,二条城前,135.750473,35.011892,京都市交通局,地下鉄,普通,1.7,自由席
姫路,134.690769,34.827659,JR西日本,京都,135.757748,34.985465,JR西日本,ＪＲ,新幹線,130.7,指定席
広島,132.475593,34.397446,JR西日本,姫路,134.690769,34.827659,JR西日本,ＪＲ,新幹線,249.9,指定席
袋町,132.456214,34.391187,広電,広島駅,132.475403,34.396296,広電,路面電車,普通,2.6,自由席
広島駅,132.475403,34.396296,広電,袋町,132.456214,34.391187,広電,路面電車,普通,2.6,自由席
博多,130.420622,33.590002,JR西日本,広島,132.475593,34.397446,JR西日本,ＪＲ,新幹線,280.7,指定席
熊本,130.688499,32.789207,JR九州,博多,130.420622,33.590002,JR西日本,ＪＲ,新幹線,118.4,指定席
熊本城・市役所前,130.707028,32.802967,熊本市交通局,熊本駅前,130.690398,32.790377,熊本市交通局,路面電車,普通,2.8,自由席
熊本駅前,130.690398,32.790377,熊本市交通局,熊本城・市役所前,130.707028,32.802967,熊本市交通局,路面電車,普通,2.8,自由席
博多,130.420622,33.590002,JR西日本,熊本,130.688499,32.789207,JR九州,ＪＲ,新幹線,118.4,指定席
長崎,129.870515,32.753085,JR九州,博多,130.420622,33.590002,JR九州,ＪＲ,特急,153.9,自由席
市民会館,129.88065,32.74942,長崎電気軌道,長崎駅前,129.871874,32.75238,長崎電気軌道,路面電車,普通,0.9,自由席
大浦天主堂,129.87078,32.736408,長崎電気軌道,メディカルセンター,129.87241,32.740523,長崎電気軌道,路面電車,普通,0.4,自由席
新地中華街,129.874942,32.742869,長崎電気軌道,大浦天主堂,129.87078,32.736408,長崎電気軌道,路面電車,普通,0.8,自由席
長崎駅前,129.871874,32.75238,長崎電気軌道,新地中華街,129.874942,32.742869,長崎電気軌道,路面電車,普通,1.3,自由席
博多,130.420622,33.590002,JR九州,長崎,129.870515,32.753085,JR九州,ＪＲ,特急,153.9,指定席
鹿児島中央,130.541789,31.583727,JR九州,博多,130.420622,33.590002,JR西日本,ＪＲ,新幹線,288.9,指定席
吉松,130.738104,32.012026,JR九州,鹿児島中央,130.541789,31.583727,JR九州,ＪＲ,特急,68.5,指定席
