station_name,lon_x,lat_x,company_name_r
京急富岡,139.629772,35.366743,京急
能見台,139.629233,35.360528,京急
金沢文庫,139.621606,35.342966,京急
金沢八景,139.62018,35.331223,京急
追浜,139.624905,35.315461,京急
京急田浦,139.625252,35.300892,京急
安針塚,139.64292,35.286641,京急
逸見,139.653149,35.28048,京急
汐入,139.662443,35.280241,京急
横須賀中央,139.670217,35.27858,京急
県立大学,139.677033,35.269731,京急
堀ノ内,139.686932,35.26322,京急
京急大津,139.695334,35.261068,京急
馬堀海岸,139.707328,35.259651,京急
浦賀,139.714999,35.250933,京急
糀谷,139.72962,35.5545,京急
大鳥居,139.739356,35.552531,京急
穴守稲荷,139.746669,35.550326,京急
天空橋,139.75423,35.548908,京急
羽田空港国際線ターミナル,139.768968,35.544676,京急
羽田空港国内線ターミナル,139.785962,35.549809,京急
港町,139.712578,35.535014,京急
鈴木町,139.720655,35.53535,京急
川崎大師,139.725946,35.535711,京急
東門前,139.734298,35.536566,京急
産業道路,139.740381,35.536611,京急
小島新田,139.747575,35.534798,京急
六浦,139.611532,35.32269,京急
神武寺,139.592947,35.306233,京急
新逗子,139.580359,35.294189,京急
新大津,139.69016,35.257013,京急
北久里浜,139.686368,35.249355,京急
京急久里浜,139.702139,35.231332,京急
ＹＲＰ野比,139.685068,35.212229,京急
京急長沢,139.674048,35.20548,京急
津久井浜,139.665279,35.198419,京急
三浦海岸,139.653138,35.188084,京急
三崎口,139.633207,35.177515,京急
浅草,139.797592,35.710733,東京メトロ
田原町,139.790897,35.709897,東京メトロ
稲荷町,139.782593,35.711273,東京メトロ
上野,139.777122,35.711482,東京メトロ
上野広小路,139.772877,35.70768,東京メトロ
末広町,139.771713,35.702972,東京メトロ
神田,139.770899,35.693587,東京メトロ
三越前,139.773594,35.687101,東京メトロ
日本橋,139.773516,35.682078,東京メトロ
京橋,139.770126,35.676856,東京メトロ
銀座,139.763965,35.671989,東京メトロ
新橋,139.758432,35.667434,東京メトロ
虎ノ門,139.749832,35.670236,東京メトロ
溜池山王,139.741419,35.673621,東京メトロ
赤坂見附,139.737047,35.677021,東京メトロ
青山一丁目,139.724159,35.672765,東京メトロ
外苑前,139.717857,35.670527,東京メトロ
表参道,139.712314,35.665247,東京メトロ
渋谷,139.701,35.659066,東京メトロ
池袋,139.711086,35.730256,東京メトロ
新大塚,139.729971,35.72569,東京メトロ
茗荷谷,139.737184,35.716989,東京メトロ
後楽園,139.751864,35.707898,東京メトロ
本郷三丁目,139.759914,35.706671,東京メトロ
御茶ノ水,139.763952,35.700614,東京メトロ
淡路町,139.767575,35.695434,東京メトロ
大手町,139.7662,35.686564,東京メトロ
東京,139.764708,35.681753,東京メトロ
霞ケ関,139.750899,35.673838,東京メトロ
国会議事堂前,139.745219,35.67393,東京メトロ
四ツ谷,139.729947,35.684586,東京メトロ
四谷三丁目,139.720103,35.687958,東京メトロ
新宿御苑前,139.71069,35.688588,東京メトロ
新宿三丁目,139.704895,35.690847,東京メトロ
新宿,139.700711,35.69235,東京メトロ
西新宿,139.692778,35.694298,東京メトロ
中野坂上,139.68291,35.69792,東京メトロ
新中野,139.66903,35.697491,東京メトロ
東高円寺,139.657822,35.697802,東京メトロ
新高円寺,139.648068,35.697985,東京メトロ
南阿佐ケ谷,139.63576,35.699624,東京メトロ
荻窪,139.620116,35.704304,東京メトロ
中野新橋,139.673997,35.692123,東京メトロ
中野富士見町,139.666933,35.690514,東京メトロ
方南町,139.656498,35.683496,東京メトロ
北千住,139.804276,35.748916,東京メトロ
南千住,139.799273,35.733398,東京メトロ
三ノ輪,139.791485,35.729623,東京メトロ
入谷,139.783924,35.719862,東京メトロ
仲御徒町,139.776138,35.706649,東京メトロ
秋葉原,139.775459,35.698162,東京メトロ
小伝馬町,139.778433,35.690737,東京メトロ
人形町,139.782285,35.686307,東京メトロ
茅場町,139.780005,35.679752,東京メトロ
八丁堀,139.776982,35.674851,東京メトロ
築地,139.772603,35.668115,東京メトロ
東銀座,139.767253,35.669464,東京メトロ
日比谷,139.76017,35.67459,東京メトロ
神谷町,139.745069,35.662978,東京メトロ
六本木,139.731443,35.662836,東京メトロ
広尾,139.722202,35.652279,東京メトロ
恵比寿,139.708988,35.647332,東京メトロ
中目黒,139.698621,35.643854,東京メトロ
中野,139.665835,35.705765,東京メトロ
落合,139.687284,35.710976,東京メトロ
高田馬場,139.704745,35.713338,東京メトロ
早稲田,139.721319,35.705723,東京メトロ
神楽坂,139.734546,35.70379,東京メトロ
飯田橋,139.745986,35.701725,東京メトロ
九段下,139.751948,35.695589,東京メトロ
竹橋,139.756817,35.690662,東京メトロ
門前仲町,139.796209,35.671851,東京メトロ
木場,139.807042,35.669351,東京メトロ
東陽町,139.817596,35.669629,東京メトロ
南砂町,139.83065,35.668796,東京メトロ
西葛西,139.859259,35.664631,東京メトロ
葛西,139.872458,35.663554,東京メトロ
浦安,139.893193,35.665932,東京メトロ
南行徳,139.902311,35.672687,東京メトロ
行徳,139.914254,35.682686,東京メトロ
妙典,139.924209,35.690935,東京メトロ
原木中山,139.942029,35.703517,東京メトロ
西船橋,139.958972,35.707127,東京メトロ
北綾瀬,139.832035,35.777117,東京メトロ
綾瀬,139.825019,35.762222,東京メトロ
町屋,139.780501,35.742733,東京メトロ
西日暮里,139.766511,35.732257,東京メトロ
千駄木,139.763243,35.725549,東京メトロ
根津,139.765655,35.7174,東京メトロ
湯島,139.769916,35.708243,東京メトロ
新御茶ノ水,139.766014,35.698072,東京メトロ
二重橋前,139.761948,35.681071,東京メトロ
赤坂,139.738348,35.67323,東京メトロ
乃木坂,139.726215,35.666572,東京メトロ
明治神宮前〈原宿〉,139.703995,35.669071,東京メトロ
代々木公園,139.689099,35.669187,東京メトロ
代々木上原,139.680153,35.669159,東京メトロ
和光市,139.612434,35.788507,東京メトロ
地下鉄成増,139.631497,35.776557,東京メトロ
地下鉄赤塚,139.644021,35.769939,東京メトロ
平和台,139.653762,35.757863,東京メトロ
氷川台,139.665567,35.74955,東京メトロ
小竹向原,139.678572,35.743803,東京メトロ
千川,139.689271,35.738229,東京メトロ
要町,139.698715,35.73323,東京メトロ
東池袋,139.719546,35.725732,東京メトロ
護国寺,139.72754,35.719044,東京メトロ
江戸川橋,139.733538,35.709495,東京メトロ
市ケ谷,139.73625,35.691389,東京メトロ
麹町,139.737613,35.684006,東京メトロ
永田町,139.740258,35.678757,東京メトロ
桜田門,139.75149,35.677405,東京メトロ
有楽町,139.763265,35.675714,東京メトロ
銀座一丁目,139.767045,35.67435,東京メトロ
新富町,139.773711,35.670462,東京メトロ
月島,139.784233,35.664871,東京メトロ
豊洲,139.79621,35.654908,東京メトロ
辰巳,139.81052,35.645576,東京メトロ
新木場,139.826254,35.645832,東京メトロ
半蔵門,139.74163,35.685703,東京メトロ
神保町,139.757606,35.695966,東京メトロ
水天宮前,139.785377,35.682683,東京メトロ
清澄白河,139.798851,35.682105,東京メトロ
住吉,139.815681,35.689073,東京メトロ
錦糸町,139.814941,35.697578,東京メトロ
押上〈スカイツリー前〉,139.812935,35.710702,東京メトロ
赤羽岩淵,139.722103,35.783417,東京メトロ
志茂,139.732599,35.777948,東京メトロ
王子神谷,139.735933,35.765172,東京メトロ
王子,139.737618,35.753966,東京メトロ
西ケ原,139.742322,35.746008,東京メトロ
駒込,139.746442,35.736959,東京メトロ
本駒込,139.753828,35.724155,東京メトロ
東大前,139.758025,35.717633,東京メトロ
六本木一丁目,139.739,35.665595,東京メトロ
麻布十番,139.737051,35.654682,東京メトロ
白金高輪,139.734104,35.642903,東京メトロ
白金台,139.726133,35.637917,東京メトロ
目黒,139.7155,35.633272,東京メトロ
雑司が谷,139.714795,35.720233,東京メトロ
西早稲田,139.709101,35.708242,東京メトロ
東新宿,139.707593,35.698915,東京メトロ
北参道,139.705453,35.678459,東京メトロ
横浜,139.621768,35.465852,相鉄
平沼橋,139.616897,35.460355,相鉄
西横浜,139.608745,35.453437,相鉄
天王町,139.602554,35.453984,相鉄
星川,139.594816,35.458634,相鉄
和田町,139.586786,35.463597,相鉄
上星川,139.580078,35.467694,相鉄
西谷,139.565721,35.478092,相鉄
鶴ヶ峰,139.549586,35.475031,相鉄
二俣川,139.532207,35.463335,相鉄
希望ヶ丘,139.5143,35.460399,相鉄
三ツ境,139.502662,35.467779,相鉄
瀬谷,139.482574,35.470412,相鉄
大和,139.461383,35.469924,相鉄
相模大塚,139.441232,35.470666,相鉄
さがみ野,139.429055,35.471485,相鉄
かしわ台,139.415851,35.466744,相鉄
海老名,139.392074,35.453381,相鉄
南万騎が原,139.526344,35.452522,相鉄
緑園都市,139.521841,35.439502,相鉄
弥生台,139.506615,35.429933,相鉄
いずみ野,139.495135,35.429434,相鉄
いずみ中央,139.48727,35.415385,相鉄
ゆめが丘,139.482192,35.405436,相鉄
湘南台,139.467031,35.396642,相鉄
豊橋,137.382128,34.762734,名鉄
伊奈,137.354743,34.802857,名鉄
小田渕,137.34559,34.814739,名鉄
国府,137.328101,34.83752,名鉄
御油,137.321443,34.846113,名鉄
名電赤坂,137.311152,34.859331,名鉄
名電長沢,137.288298,34.871623,名鉄
本宿,137.260014,34.893025,名鉄
名電山中,137.242829,34.899474,名鉄
藤川,137.218428,34.913304,名鉄
美合,137.196317,34.923763,名鉄
男川,137.183296,34.937461,名鉄
東岡崎,137.167333,34.951904,名鉄
岡崎公園前,137.153309,34.954984,名鉄
矢作橋,137.139957,34.961149,名鉄
宇頭,137.118103,34.971367,名鉄
新安城,137.085443,34.986885,名鉄
牛田,137.060946,34.999294,名鉄
知立,137.039628,35.006198,名鉄
一ツ木,137.02551,35.01367,名鉄
富士松,137.016508,35.029759,名鉄
豊明,137.008161,35.041127,名鉄
前後,136.995665,35.05227,名鉄
中京競馬場前,136.98158,35.061302,名鉄
有松,136.971084,35.067687,名鉄
左京山,136.960301,35.070553,名鉄
鳴海,136.950096,35.079149,名鉄
本星崎,136.937378,35.087392,名鉄
本笠寺,136.933409,35.099199,名鉄
桜,136.934586,35.106062,名鉄
呼続,136.930387,35.114722,名鉄
堀田,136.919839,35.120251,名鉄
神宮前,136.912485,35.125857,名鉄
金山,136.9013,35.142871,名鉄
山王,136.888461,35.15233,名鉄
名鉄名古屋,136.884187,35.169252,名鉄
栄生,136.873051,35.183687,名鉄
東枇杷島,136.870168,35.189808,名鉄
西枇杷島,136.865685,35.195015,名鉄
二ツ杁,136.859583,35.194646,名鉄
新川橋,136.851989,35.195701,名鉄
須ヶ口,136.846229,35.198684,名鉄
丸ノ内,136.841927,35.204742,名鉄
新清洲,136.835607,35.211249,名鉄
大里,136.818428,35.226216,名鉄
奥田,136.810917,35.235412,名鉄
国府宮,136.802963,35.254218,名鉄
島氏永,136.800987,35.270777,名鉄
妙興寺,136.798231,35.287178,名鉄
名鉄一宮,136.797225,35.30154,名鉄
今伊勢,136.789273,35.31836,名鉄
石刀,136.785407,35.326204,名鉄
新木曽川,136.779421,35.342047,名鉄
黒田,136.777502,35.350213,名鉄
木曽川堤,136.770486,35.365067,名鉄
笠松,136.764664,35.37466,名鉄
岐南,136.769165,35.389716,名鉄
茶所,136.768917,35.402048,名鉄
加納,136.765984,35.405209,名鉄
名鉄岐阜,136.760066,35.411136,名鉄
八幡,137.352113,34.82916,名鉄
諏訪町,137.370479,34.823464,名鉄
稲荷口,137.387703,34.818435,名鉄
豊川稲荷,137.396058,34.821755,名鉄
北安城,137.092146,34.964677,名鉄
南安城,137.092457,34.951976,名鉄
碧海古井,137.090863,34.93723,名鉄
堀内公園,137.089636,34.927834,名鉄
桜井,137.088345,34.917477,名鉄
南桜井,137.07721,34.906302,名鉄
米津,137.060993,34.892822,名鉄
桜町前,137.062444,34.880107,名鉄
西尾口,137.062661,34.870647,名鉄
西尾,137.057789,34.863917,名鉄
福地,137.048579,34.844663,名鉄
鎌谷,137.061203,34.839095,名鉄
上横須賀,137.071883,34.829941,名鉄
三河荻原,137.067012,34.806111,名鉄
吉良吉田,137.071017,34.794043,名鉄
三河鳥羽,137.104984,34.793214,名鉄
西幡豆,137.121271,34.792431,名鉄
東幡豆,137.145645,34.789693,名鉄
こどもの国,137.162721,34.788791,名鉄
西浦,137.178617,34.79003,名鉄
形原,137.184594,34.798607,名鉄
三河鹿島,137.189687,34.813313,名鉄
蒲郡競艇場前,137.202014,34.825545,名鉄
蒲郡,137.226115,34.822743,名鉄
碧南,136.985613,34.874041,名鉄
碧南中央,136.989476,34.887395,名鉄
新川町,136.990312,34.896619,名鉄
北新川,136.992475,34.906018,名鉄
高浜港,136.989391,34.921536,名鉄
三河高浜,136.989954,34.930796,名鉄
吉浜,136.98919,34.946327,名鉄
小垣江,136.995455,34.9639,名鉄
刈谷市,136.993844,34.984803,名鉄
刈谷,137.008642,34.990884,名鉄
重原,137.023727,34.994824,名鉄
三河知立,137.045311,35.004002,名鉄
三河八橋,137.077147,35.010913,名鉄
若林,137.095851,35.026284,名鉄
竹村,137.11476,35.040067,名鉄
土橋,137.129572,35.058179,名鉄
上挙母,137.154453,35.071854,名鉄
豊田市,137.156227,35.087305,名鉄
梅坪,137.162206,35.099654,名鉄
越戸,137.180178,35.10769,名鉄
平戸橋,137.184725,35.114628,名鉄
猿投,137.178739,35.122613,名鉄
上豊田,137.15535,35.116168,名鉄
浄水,137.137186,35.121298,名鉄
三好ヶ丘,137.111219,35.126918,名鉄
黒笹,137.091365,35.127681,名鉄
米野木,137.06702,35.123728,名鉄
日進,137.04878,35.118378,名鉄
赤池,137.017978,35.121097,名鉄
常滑,136.834992,34.891167,名鉄
りんくう常滑,136.828164,34.87967,名鉄
中部国際空港,136.816382,34.859262,名鉄
豊田本町,136.910877,35.113586,名鉄
道徳,136.909409,35.105712,名鉄
大江,136.912758,35.093258,名鉄
大同町,136.909314,35.080268,名鉄
柴田,136.909126,35.072774,名鉄
名和,136.911709,35.060914,名鉄
聚楽園,136.90304,35.042857,名鉄
新日鉄前,136.899491,35.035161,名鉄
太田川,136.892504,35.020221,名鉄
尾張横須賀,136.885655,35.010132,名鉄
寺本,136.875498,35.000191,名鉄
朝倉,136.863419,34.993858,名鉄
古見,136.856673,34.987809,名鉄
長浦,136.847808,34.978432,名鉄
日長,136.832152,34.96162,名鉄
新舞子,136.828669,34.949689,名鉄
大野町,136.827641,34.935441,名鉄
西ノ口,136.82663,34.926759,名鉄
蒲池,136.825536,34.915408,名鉄
榎戸,136.82822,34.90489,名鉄
多屋,136.830695,34.896983,名鉄
高横須賀,136.893696,35.009608,名鉄
南加木屋,136.906853,34.989216,名鉄
八幡新田,136.912578,34.973674,名鉄
巽ヶ丘,136.915556,34.962265,名鉄
白沢,136.91537,34.955219,名鉄
坂部,136.916562,34.941579,名鉄
阿久比,136.918517,34.931256,名鉄
椋岡,136.920387,34.926592,名鉄
植大,136.923448,34.917457,名鉄
半田口,136.925462,34.909111,名鉄
住吉町,136.925684,34.902042,名鉄
知多半田,136.925954,34.893931,名鉄
成岩,136.921879,34.886209,名鉄
青山,136.917,34.878132,名鉄
上ゲ,136.916403,34.858389,名鉄
知多武豊,136.916439,34.850732,名鉄
富貴,136.917043,34.828823,名鉄
布土,136.916371,34.810384,名鉄
河和口,136.918618,34.797805,名鉄
河和,136.912528,34.777771,名鉄
上野間,136.866854,34.807284,名鉄
美浜緑苑,136.863063,34.80028,名鉄
知多奥田,136.864488,34.787617,名鉄
野間,136.860683,34.7723,名鉄
内海,136.875544,34.744631,名鉄
東名古屋港,136.899255,35.089091,名鉄
栄町,136.908962,35.170567,名鉄
東大手,136.908376,35.183727,名鉄
清水,136.913814,35.187152,名鉄
尼ヶ坂,136.91928,35.187957,名鉄
森下,136.929657,35.188299,名鉄
大曽根,136.936855,35.1916,名鉄
矢田,136.947802,35.193699,名鉄
守山自衛隊前,136.957843,35.196258,名鉄
瓢箪山,136.965048,35.197222,名鉄
小幡,136.975769,35.200216,名鉄
喜多山,136.987735,35.205099,名鉄
大森・金城学院前,136.996465,35.206934,名鉄
印場,137.011132,35.211085,名鉄
旭前,137.019706,35.214162,名鉄
尾張旭,137.036393,35.216743,名鉄
三郷,137.052352,35.216258,名鉄
水野,137.069659,35.224296,名鉄
新瀬戸,137.077639,35.225485,名鉄
瀬戸市役所前,137.084177,35.224986,名鉄
尾張瀬戸,137.09727,35.225094,名鉄
甚目寺,136.825492,35.195953,名鉄
七宝,136.806413,35.195775,名鉄
木田,136.787865,35.195328,名鉄
青塚,136.76708,35.198674,名鉄
勝幡,136.750082,35.195143,名鉄
藤浪,136.738766,35.188911,名鉄
津島,136.730995,35.177982,名鉄
弥富,136.725664,35.114026,名鉄
弥富口,136.714064,35.120647,名鉄
五ノ三,136.711464,35.129838,名鉄
佐屋,136.716612,35.147552,名鉄
日比野,136.728351,35.163258,名鉄
町方,136.727551,35.18898,名鉄
六輪,136.729306,35.202395,名鉄
渕高,136.727256,35.213944,名鉄
丸渕,136.728991,35.222635,名鉄
上丸渕,136.732521,35.233809,名鉄
森上,136.736698,35.247229,名鉄
山崎,136.739372,35.256548,名鉄
玉野,136.747982,35.266327,名鉄
萩原,136.757703,35.277157,名鉄
二子,136.766268,35.283986,名鉄
苅安賀,136.778275,35.287194,名鉄
観音寺,136.786191,35.289716,名鉄
西一宮,136.791948,35.307603,名鉄
開明,136.7741,35.31926,名鉄
奥町,136.761092,35.32434,名鉄
玉ノ井,136.757968,35.334887,名鉄
下小田井,136.870638,35.201878,名鉄
中小田井,136.876772,35.214647,名鉄
上小田井,136.876941,35.223482,名鉄
西春,136.871235,35.244627,名鉄
徳重・名古屋芸大,136.873384,35.256045,名鉄
大山寺,136.874748,35.263508,名鉄
岩倉,136.873511,35.277972,名鉄
石仏,136.871144,35.295545,名鉄
布袋,136.872987,35.317135,名鉄
江南,136.872109,35.33475,名鉄
柏森,136.900181,35.344807,名鉄
扶桑,136.91597,35.359557,名鉄
木津用水,136.925977,35.366914,名鉄
犬山口,136.939945,35.374212,名鉄
犬山,136.945536,35.379871,名鉄
犬山遊園,136.946894,35.390331,名鉄
新鵜沼,136.944314,35.396799,名鉄
鵜沼宿,136.932567,35.400015,名鉄
羽場,136.921535,35.40119,名鉄
苧ヶ瀬,136.912266,35.403273,名鉄
名電各務原,136.900981,35.402518,名鉄
二十軒,136.889307,35.400098,名鉄
三柿野,136.876084,35.400156,名鉄
六軒,136.861554,35.40105,名鉄
各務原市役所前,136.847067,35.400869,名鉄
市民公園前,136.841829,35.400572,名鉄
新那加,136.83386,35.400097,名鉄
新加納,136.824414,35.39938,名鉄
高田橋,136.811488,35.398383,名鉄
手力,136.804472,35.398269,名鉄
切通,136.79564,35.400257,名鉄
細畑,136.785141,35.401637,名鉄
田神,136.772189,35.411261,名鉄
富岡前,136.962112,35.379508,名鉄
善師野,136.980027,35.389744,名鉄
西可児,137.010616,35.404685,名鉄
可児川,137.01847,35.41812,名鉄
日本ライン今渡,137.036818,35.432302,名鉄
新可児,137.055622,35.423282,名鉄
明智,137.087295,35.433208,名鉄
顔戸,137.105154,35.434522,名鉄
御嵩口,137.121741,35.431281,名鉄
御嵩,137.127527,35.429723,名鉄
上飯田,136.929642,35.203845,名鉄
味鋺,136.936113,35.222478,名鉄
味美,136.937134,35.235209,名鉄
春日井,136.936228,35.25035,名鉄
牛山,136.931356,35.264014,名鉄
間内,136.9312,35.271585,名鉄
小牧口,136.927675,35.281717,名鉄
小牧,136.928461,35.28915,名鉄
小牧原,136.935836,35.300145,名鉄
味岡,136.940304,35.309301,名鉄
田県神社前,136.943675,35.317422,名鉄
楽田,136.950101,35.330548,名鉄
羽黒,136.952486,35.351519,名鉄
成田山,136.949646,35.387426,名鉄
動物園,136.956687,35.390318,名鉄
西笠松,136.757901,35.36906,名鉄
柳津,136.737103,35.364925,名鉄
南宿,136.728604,35.347869,名鉄
須賀,136.726805,35.340192,名鉄
不破一色,136.721897,35.332959,名鉄
竹鼻,136.706399,35.326734,名鉄
羽島市役所前,136.70003,35.321924,名鉄
江吉良,136.699686,35.31543,名鉄
新羽島,136.686582,35.315471,名鉄
大阪難波,135.499144,34.667113,近鉄
近鉄日本橋,135.505818,34.666949,近鉄
大阪上本町,135.522189,34.665513,近鉄
鶴橋,135.530605,34.665282,近鉄
今里,135.549917,34.664788,近鉄
布施,135.563516,34.664092,近鉄
大和西大寺,135.783169,34.69358,近鉄
尼ヶ辻,135.783519,34.681109,近鉄
西ノ京,135.783186,34.670652,近鉄
九条,135.782894,34.659523,近鉄
近鉄郡山,135.780756,34.646041,近鉄
筒井,135.78067,34.620152,近鉄
平端,135.782804,34.606712,近鉄
ファミリー公園前,135.784987,34.597968,近鉄
結崎,135.784782,34.584586,近鉄
石見,135.785765,34.571499,近鉄
田原本,135.790837,34.553068,近鉄
笠縫,135.794076,34.541422,近鉄
新ノ口,135.794631,34.525332,近鉄
大和八木,135.791484,34.513208,近鉄
八木西口,135.790707,34.509309,近鉄
畝傍御陵前,135.794254,34.492758,近鉄
橿原神宮前,135.79434,34.483987,近鉄
大阪阿部野橋,135.514529,34.645643,近鉄
河堀口,135.524237,34.641166,近鉄
北田辺,135.528934,34.632184,近鉄
今川,135.531148,34.626226,近鉄
針中野,135.533078,34.616969,近鉄
矢田,135.532942,34.605926,近鉄
河内天美,135.535509,34.585823,近鉄
布忍,135.539415,34.577824,近鉄
高見ノ里,135.546189,34.575232,近鉄
河内松原,135.557097,34.575563,近鉄
恵我ノ荘,135.572751,34.573591,近鉄
高鷲,135.584503,34.571602,近鉄
藤井寺,135.594046,34.571669,近鉄
土師ノ里,135.615622,34.571603,近鉄
道明寺,135.620399,34.56834,近鉄
古市,135.609092,34.55416,近鉄
駒ヶ谷,135.621999,34.545751,近鉄
上ノ太子,135.637634,34.532974,近鉄
二上山,135.685974,34.53907,近鉄
二上神社口,135.69414,34.532104,近鉄
当麻寺,135.705897,34.516412,近鉄
磐城,135.710869,34.511302,近鉄
尺土,135.721404,34.508577,近鉄
高田市,135.742119,34.507145,近鉄
浮孔,135.754749,34.498077,近鉄
坊城,135.764876,34.493577,近鉄
橿原神宮西口,135.781372,34.486187,近鉄
桑名,136.683435,35.06744,近鉄
播磨,136.674595,35.078242,近鉄
下深谷,136.661818,35.096179,近鉄
下野代,136.647235,35.115899,近鉄
多度,136.640594,35.133855,近鉄
美濃松山,136.632644,35.160724,近鉄
石津,136.627765,35.181032,近鉄
美濃山崎,136.621595,35.198658,近鉄
駒野,136.603389,35.22385,近鉄
美濃津屋,136.566651,35.251532,近鉄
養老,136.556739,35.28693,近鉄
美濃高田,136.563602,35.309074,近鉄
烏江,136.592258,35.305346,近鉄
大外羽,136.597382,35.315092,近鉄
友江,136.600672,35.326501,近鉄
美濃青柳,136.603797,35.343591,近鉄
西大垣,136.603363,35.360298,近鉄
大垣,136.61697,35.366664,近鉄
室,136.606209,35.367272,近鉄
北大垣,136.601979,35.375349,近鉄
東赤坂,136.600971,35.39414,近鉄
広神戸,136.602096,35.419651,近鉄
北神戸,136.59441,35.430013,近鉄
池野,136.578712,35.436512,近鉄
北池野,136.573673,35.44335,近鉄
美濃本郷,136.571826,35.449874,近鉄
揖斐,136.572536,35.470314,近鉄
俊徳道,135.571777,34.658224,近鉄
長瀬,135.577612,34.64988,近鉄
弥刀,135.583412,34.641337,近鉄
久宝寺口,135.590548,34.634593,近鉄
近鉄八尾,135.603591,34.62978,近鉄
河内山本,135.619317,34.627892,近鉄
高安,135.624403,34.619376,近鉄
恩智,135.626308,34.609747,近鉄
法善寺,135.626331,34.595176,近鉄
堅下,135.627331,34.588246,近鉄
安堂,135.629064,34.580213,近鉄
河内国分,135.635684,34.566754,近鉄
大阪教育大前,135.645139,34.555366,近鉄
関屋,135.667778,34.553688,近鉄
二上,135.68811,34.546511,近鉄
近鉄下田,135.704033,34.541478,近鉄
五位堂,135.717937,34.534763,近鉄
築山,135.733036,34.526125,近鉄
大和高田,135.742264,34.519757,近鉄
松塚,135.761507,34.520601,近鉄
真菅,135.772806,34.519585,近鉄
耳成,135.815071,34.512409,近鉄
大福,135.829756,34.512851,近鉄
桜井,135.846516,34.51347,近鉄
大和朝倉,135.868933,34.51602,近鉄
長谷寺,135.906453,34.526889,近鉄
榛原,135.954747,34.529887,近鉄
室生口大野,136.015252,34.566109,近鉄
三本松,136.035851,34.578571,近鉄
赤目口,136.073897,34.599467,近鉄
名張,136.095753,34.621612,近鉄
桔梗が丘,136.112639,34.641297,近鉄
美旗,136.133022,34.662989,近鉄
伊賀神戸,136.152854,34.673639,近鉄
青山町,136.177763,34.672848,近鉄
伊賀上津,136.205088,34.682695,近鉄
西青山,136.237988,34.676518,近鉄
東青山,136.321627,34.675599,近鉄
榊原温泉口,136.348576,34.67468,近鉄
大三,136.368896,34.664058,近鉄
伊勢石橋,136.408034,34.656783,近鉄
川合高岡,136.436692,34.656425,近鉄
伊勢中川,136.477894,34.635028,近鉄
伊賀上野,136.123017,34.789026,近鉄
新居,136.115903,34.786338,近鉄
西大手,136.124675,34.766923,近鉄
上野市,136.129419,34.767654,近鉄
広小路,136.134427,34.767054,近鉄
茅町,136.135732,34.761524,近鉄
桑町,136.136621,34.754164,近鉄
猪田道,136.140352,34.735424,近鉄
市部,136.148661,34.726245,近鉄
依那古,136.15318,34.715199,近鉄
丸山,136.157461,34.704381,近鉄
上林,136.161219,34.694998,近鉄
比土,136.16047,34.675828,近鉄
岡寺,135.796088,34.473963,近鉄
飛鳥,135.79816,34.464928,近鉄
壺阪山,135.794819,34.449508,近鉄
市尾,135.776488,34.441731,近鉄
葛,135.759914,34.431446,近鉄
吉野口,135.750595,34.420582,近鉄
薬水,135.74323,34.407806,近鉄
福神,135.750185,34.395466,近鉄
大阿太,135.766434,34.388359,近鉄
下市口,135.786888,34.383998,近鉄
越部,135.80262,34.38614,近鉄
六田,135.822943,34.390051,近鉄
大和上市,135.845691,34.39572,近鉄
吉野神宮,135.848211,34.390191,近鉄
吉野,135.853486,34.376848,近鉄
近鉄四日市,136.618352,34.966495,近鉄
中川原,136.602715,34.969242,近鉄
伊勢松本,136.590736,34.969772,近鉄
伊勢川島,136.566934,34.977688,近鉄
高角,136.554488,34.983287,近鉄
桜,136.541611,34.996586,近鉄
菰野,136.517368,35.0087,近鉄
中菰野,136.50425,35.012297,近鉄
大羽根園,136.49417,35.012521,近鉄
湯の山温泉,136.473617,35.01159,近鉄
伊勢中原,136.497531,34.6148,近鉄
松ヶ崎,136.518937,34.596469,近鉄
松阪,136.536241,34.577398,近鉄
東松阪,136.546122,34.565543,近鉄
櫛田,136.583069,34.548879,近鉄
漕代,136.601001,34.541013,近鉄
斎宮,136.615389,34.537877,近鉄
明星,136.642597,34.531112,近鉄
明野,136.668815,34.521497,近鉄
小俣,136.685163,34.512746,近鉄
宮町,136.698526,34.497829,近鉄
伊勢市,136.710155,34.492087,近鉄
宇治山田,136.714002,34.488256,近鉄
五十鈴川,136.727287,34.476433,近鉄
朝熊,136.757357,34.477195,近鉄
池の浦,136.818533,34.479104,近鉄
鳥羽,136.843117,34.486743,近鉄
二階堂,135.79553,34.602121,近鉄
前栽,135.816536,34.600996,近鉄
天理,135.829548,34.601223,近鉄
柏原南口,135.624956,34.58153,近鉄
柏原,135.623308,34.586668,近鉄
中之郷,136.845542,34.479577,近鉄
志摩赤崎,136.84197,34.470028,近鉄
船津,136.841562,34.456974,近鉄
加茂,136.846562,34.444164,近鉄
松尾,136.840144,34.432726,近鉄
白木,136.831192,34.429218,近鉄
五知,136.810655,34.407259,近鉄
沓掛,136.814427,34.394149,近鉄
上之郷,136.811422,34.379334,近鉄
志摩磯部,136.805806,34.36959,近鉄
穴川,136.815975,34.358742,近鉄
志摩横山,136.818053,34.334208,近鉄
鵜方,136.825747,34.329332,近鉄
志摩神明,136.829977,34.3162,近鉄
賢島,136.819285,34.308529,近鉄
